fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
7.83,24-02-2023 17:31,-73.95052401,40.77267846,-73.96476817,40.75465098,3
7.89,29-07-2023 13:56,-73.98267131,40.7720834,-73.95883683,40.76601153,4
5.1,17-07-2023 08:03,-73.95888982,40.76835552,-73.97369802,40.76474702,5
11.45,22-04-2023 13:36,-73.9970208,40.76740183,-73.96492535,40.7311193,6
6.39,06-06-2023 10:00,-73.97965001,40.73828075,-73.96342979,40.73805515,2
7.95,05-10-2023 19:07,-73.95203927,40.72485516,-73.979605,40.74089422,3
7,19-05-2023 05:27,-73.95317812,40.74417881,-73.96118276,40.73125254,2
6.24,01-12-2023 03:29,-73.96897591,40.73041147,-73.96246254,40.72072969,3
9.51,19-12-2023 04:39,-73.96213114,40.76169707,-73.95503374,40.73043804,5
12.77,03-07-2023 12:03,-73.9994144,40.74076598,-73.95471758,40.76849466,3
8.24,04-01-2023 06:48,-73.96670049,40.77853661,-73.97821713,40.75275523,5
10.44,02-05-2023 02:05,-73.97291695,40.75845832,-74.00811037,40.74049948,4
5.59,19-05-2023 17:45,-74.0045069,40.76934883,-74.00885359,40.75650067,6
13.78,23-12-2023 15:54,-74.00321046,40.72795148,-73.9536644,40.76439005,6
10.09,07-11-2023 14:58,-74.00349338,40.77172087,-73.98975833,40.74126567,6
9.78,07-10-2023 07:10,-73.96653858,40.77536543,-73.98734801,40.74796449,3
9.14,30-07-2023 18:52,-74.00149709,40.74922372,-73.98180552,40.72385279,6
5.54,13-06-2023 09:45,-73.98193606,40.75637518,-73.99405206,40.75582543,2
7.59,08-04-2023 13:38,-73.98858109,40.76588859,-73.97457515,40.74138443,4
7.82,25-01-2023 19:31,-73.97696975,40.73049032,-73.96292278,40.74601142,2
7.53,03-12-2023 18:20,-73.96761141,40.75015396,-73.9945595,40.74535604,2
6.17,07-07-2023 07:02,-73.96891665,40.74391978,-73.96541632,40.75794456,4
8.67,26-07-2023 05:13,-73.97906881,40.72878244,-73.96967885,40.75434792,4
4.45,23-05-2023 23:34,-73.98213991,40.74205207,-73.97846499,40.74532636,5
4.81,28-10-2023 13:01,-73.98613106,40.72409034,-73.99047347,40.7210173,3
9.43,19-09-2023 21:21,-73.9582854,40.72154871,-73.95763353,40.75725776,5
12.85,22-06-2023 03:04,-73.99014889,40.72810998,-73.98583224,40.77277465,1
6.79,28-03-2023 22:50,-73.99443805,40.77778691,-73.98752022,40.76617309,1
7.5,18-06-2023 21:54,-73.96540107,40.75297177,-73.97151775,40.77889694,5
14.09,26-12-2023 19:57,-73.98841419,40.77794933,-73.9547801,40.72834452,5
7.73,25-04-2023 11:32,-73.95918008,40.74594987,-73.97951892,40.7333512,3
7.32,07-05-2023 16:26,-73.99032668,40.73870897,-73.96663856,40.75235605,4
7.5,03-09-2023 03:57,-73.96788331,40.75036851,-73.98258702,40.7341529,1
8.64,25-04-2023 22:55,-74.00729346,40.7463707,-73.99687154,40.72207299,4
6.98,31-10-2023 15:41,-73.98686623,40.72633988,-74.00256286,40.7441373,2
7.3,17-04-2023 03:35,-73.98940619,40.75844958,-74.00182041,40.73725868,2
10.86,19-03-2023 10:08,-73.96099928,40.73296229,-74.00872046,40.73582565,4
9.11,21-06-2023 03:41,-73.95197668,40.75717528,-73.97682586,40.77719037,2
9.69,12-08-2023 21:37,-73.98234712,40.75901207,-74.00213364,40.73430725,1
4.7,14-03-2023 14:42,-73.96050982,40.72912149,-73.9580581,40.72776595,1
5.36,03-01-2023 00:20,-73.96801832,40.72368098,-73.95102615,40.72751916,2
8.17,12-09-2023 08:55,-73.95195684,40.7668457,-73.98024788,40.76837944,1
8.07,28-08-2023 13:08,-73.96133349,40.74758803,-73.98301956,40.76289088,2
6.25,09-12-2023 01:03,-74.00535132,40.72348983,-73.98911565,40.72776917,3
11.86,21-04-2023 11:33,-73.9672031,40.77969198,-73.97171838,40.73318519,3
12,23-05-2023 06:47,-73.97787002,40.72346683,-73.97351837,40.76484058,4
10.01,08-01-2023 17:49,-74.00901384,40.76170211,-73.98939707,40.73647698,2
3.62,08-09-2023 08:55,-73.99492122,40.77902074,-73.98941,40.77889252,3
8.14,21-05-2023 05:06,-73.95469469,40.73435081,-73.97131177,40.7524342,3
6.5,17-04-2023 18:58,-73.95443632,40.72853496,-73.97672723,40.73152048,1
11.27,28-05-2023 01:24,-73.96206897,40.7272831,-73.96688667,40.77152851,4
3.17,08-03-2023 20:06,-73.95109322,40.73819651,-73.95351646,40.73916853,4
5.06,06-07-2023 00:51,-73.96160729,40.72606275,-73.96322451,40.73732844,3
9.05,26-10-2023 06:46,-74.00938775,40.76152968,-73.99173926,40.73964647,3
12.57,25-11-2023 23:29,-73.99272994,40.72373751,-73.96445265,40.76609183,4
9.53,12-05-2023 14:27,-74.00816255,40.75056533,-73.98299853,40.73039278,6
13.44,05-09-2023 08:54,-74.00435352,40.77980181,-73.96334062,40.74290715,1
13.38,06-04-2023 19:51,-73.99686955,40.76883822,-73.95680572,40.72184997,5
7,04-01-2023 07:28,-73.97978649,40.75691317,-73.99500364,40.7695976,1
7.85,09-03-2023 00:55,-73.95914808,40.73837522,-73.9956813,40.74044313,5
8.68,10-01-2023 15:25,-73.95828199,40.75743375,-73.98404251,40.73489038,4
7.73,12-12-2023 06:49,-73.97302789,40.75162249,-74.00690797,40.75479359,4
7.97,15-05-2023 10:54,-73.95430944,40.745565,-73.96885884,40.76229951,4
11.26,12-05-2023 02:08,-73.97999626,40.72784262,-73.96501794,40.76877376,2
12.18,23-01-2023 02:59,-73.95665784,40.77319625,-73.9892742,40.7408671,2
6.9,31-05-2023 03:55,-73.98275608,40.74698708,-73.98208288,40.76873805,2
7.04,30-07-2023 05:14,-73.9933665,40.73167735,-73.9745786,40.74789286,4
11.64,08-12-2023 12:11,-73.95501522,40.74206556,-74.00558413,40.72606854,3
10.07,14-03-2023 10:34,-73.9867239,40.74484779,-73.96732215,40.77077845,4
7.15,24-03-2023 18:30,-73.97979575,40.76965227,-73.9783979,40.75285809,5
5.69,13-01-2023 06:33,-73.99026836,40.76401686,-73.97254426,40.75614817,1
5.31,18-05-2023 15:23,-73.97022974,40.76615829,-73.96657017,40.77624948,6
11.29,21-12-2023 09:57,-73.95029813,40.72066188,-73.96946648,40.75354909,5
7.33,28-06-2023 01:48,-74.00846919,40.74496924,-74.0042807,40.72033501,1
7.6,06-09-2023 07:36,-73.95600912,40.74888065,-73.96304448,40.77223695,5
8.77,04-06-2023 17:58,-74.00976444,40.72115154,-73.97339721,40.73708506,1
8.22,05-12-2023 02:31,-73.98814633,40.73558879,-73.96710715,40.75010602,6
10.52,17-02-2023 17:58,-73.99988359,40.76561739,-73.9943099,40.7322932,3
8.14,23-06-2023 02:07,-73.96455949,40.72822658,-73.99671437,40.73781901,1
10.05,16-03-2023 22:06,-74.00696335,40.75211861,-73.96043446,40.76119893,4
6.93,28-10-2023 12:15,-73.9767909,40.73291211,-73.98657665,40.7457744,5
10.2,07-02-2023 20:32,-73.99230443,40.72072725,-73.9754792,40.75762784,2
11.66,14-12-2023 03:16,-74.00197979,40.73447209,-73.97690427,40.76941454,3
10.07,19-10-2023 16:23,-73.96369091,40.77855243,-73.97488999,40.74044932,6
6.02,28-05-2023 19:17,-73.99695499,40.76809223,-74.00582961,40.7541004,5
5.68,10-09-2023 23:11,-73.99657949,40.7775746,-73.99185158,40.76665527,3
5.88,29-03-2023 08:06,-73.99349539,40.74927124,-74.00601117,40.76290739,2
7.61,16-01-2023 17:11,-73.97479399,40.72658417,-73.98119034,40.75239061,2
5.84,22-04-2023 03:43,-73.97042004,40.75287757,-73.95587408,40.74300301,2
6.91,10-11-2023 13:37,-74.00894385,40.74726264,-73.98664943,40.74445012,2
10.71,27-04-2023 10:28,-73.99548782,40.77066142,-73.96305301,40.74598811,2
7.07,24-06-2023 18:53,-73.98414175,40.72588495,-73.99276522,40.74093073,4
8.69,09-10-2023 20:28,-73.99008138,40.74929447,-73.95862405,40.76194454,1
7.83,17-04-2023 22:06,-73.95694976,40.72900292,-73.98482981,40.72752492,2
11.76,06-05-2023 06:03,-73.96273748,40.73948056,-73.98868696,40.77804725,5
4.36,05-09-2023 21:45,-73.97244659,40.76424142,-73.96815122,40.76673913,5
5.05,31-05-2023 11:16,-73.98971746,40.74856109,-73.97923456,40.73788978,2
8.17,01-02-2023 09:40,-73.96795966,40.7425533,-73.9897608,40.72255285,3
11.26,27-11-2023 12:21,-73.95938172,40.74366858,-74.00651447,40.76267819,2
8.51,10-10-2023 17:51,-73.97431018,40.74756681,-74.00000164,40.76406154,6
5.54,06-08-2023 00:49,-73.96293231,40.76710099,-73.96366058,40.77781736,4
11.29,19-12-2023 11:02,-73.9650537,40.77352508,-73.9547561,40.73522233,6
13.72,11-04-2023 14:42,-73.97569576,40.77732008,-73.9998697,40.72496351,1
5.43,05-10-2023 08:32,-73.99126901,40.7672142,-73.97583353,40.77490809,5
8.71,03-06-2023 08:01,-73.96525307,40.73892441,-74.00794958,40.73551894,2
4.46,09-06-2023 16:38,-73.99759222,40.76128808,-73.99254939,40.76329189,1
8.63,19-08-2023 22:22,-73.9632307,40.74625619,-73.98307272,40.72363958,1
8.74,26-12-2023 12:03,-73.9617272,40.73528024,-73.96584733,40.76563509,2
13.44,05-12-2023 13:15,-73.96067131,40.77045229,-74.00735353,40.72762155,1
11.57,10-12-2023 08:33,-73.98162504,40.72230558,-73.96312616,40.76173518,5
6.9,30-09-2023 19:23,-73.99845115,40.77410572,-73.99784113,40.75194058,2
10.74,01-04-2023 22:35,-74.00401658,40.74768865,-73.96442809,40.77732929,3
9.88,29-03-2023 04:41,-73.96539832,40.75823209,-73.97247175,40.72221506,2
10.55,16-03-2023 18:07,-73.95682432,40.75956124,-73.98962545,40.73752292,5
13.3,07-05-2023 21:16,-73.9709497,40.77370706,-73.96657491,40.72417054,2
6.48,06-08-2023 15:13,-74.0013504,40.75820018,-73.99582064,40.77275186,2
9.39,16-06-2023 06:58,-73.95390621,40.75683602,-73.99681632,40.75563407,2
12.91,19-11-2023 02:48,-73.95065388,40.72399912,-74.00629531,40.75209818,4
7.25,14-01-2023 13:50,-73.98399728,40.75110448,-73.98641537,40.72788747,4
9.93,23-10-2023 08:13,-73.97431048,40.72901014,-74.0041376,40.74934194,5
7.78,12-10-2023 02:20,-73.96336629,40.76424603,-73.98482995,40.74392222,1
10.65,04-10-2023 17:33,-73.96581661,40.75073332,-74.00941179,40.73894511,2
10.04,13-07-2023 23:51,-73.95193277,40.76081367,-74.000695,40.76633134,2
11.04,10-08-2023 12:38,-74.00310701,40.72250037,-73.95405768,40.72367656,6
9.74,09-11-2023 00:38,-73.97515651,40.72508752,-73.96226629,40.75880114,4
8.56,24-11-2023 10:41,-73.96848411,40.7629794,-73.99583018,40.76937958,3
13.93,30-09-2023 12:33,-73.95659409,40.72432506,-73.96690248,40.77443844,6
12.11,17-06-2023 06:37,-73.95755342,40.7242754,-73.96989109,40.764755,4
10.4,15-02-2023 22:08,-73.95132001,40.72072651,-73.99938446,40.73694734,1
6.88,11-01-2023 18:43,-73.97927529,40.77739008,-73.98773649,40.75603045,6
11.23,21-01-2023 01:42,-73.96015435,40.7642505,-73.95517766,40.72848422,2
7.16,21-05-2023 02:12,-73.9843631,40.74119508,-73.96567693,40.72702364,2
9.1,08-02-2023 15:16,-73.98466117,40.73779213,-73.96437905,40.75831745,5
9.76,12-06-2023 19:09,-73.9947991,40.74098219,-73.97616684,40.77106646,3
11.93,16-08-2023 02:45,-73.96090576,40.76647921,-73.97006761,40.72403489,5
11.53,10-12-2023 18:55,-73.95085109,40.75968224,-73.97947569,40.72636022,3
9.57,25-03-2023 05:28,-73.9946195,40.73111173,-73.96554637,40.75393644,6
10.21,17-10-2023 07:59,-74.0066321,40.73044656,-73.96603634,40.73309271,6
11.5,21-06-2023 11:34,-73.96106745,40.72590374,-74.00813501,40.75670909,3
9.23,02-12-2023 18:55,-73.9727862,40.75961816,-73.97209354,40.73287263,6
11.75,05-11-2023 18:47,-73.95241807,40.76586236,-73.97221118,40.72698892,3
6.72,16-05-2023 16:23,-73.99486565,40.73590279,-74.0059608,40.7527345,3
13.42,25-04-2023 10:53,-74.00573834,40.7212567,-73.98537712,40.77173171,5
11.12,23-05-2023 10:37,-73.98045346,40.7249303,-73.95607265,40.76110732,2
10.23,19-02-2023 17:03,-74.00487204,40.7780716,-73.95279367,40.76912351,2
8.06,06-08-2023 13:33,-73.9942926,40.73772669,-73.96306734,40.73598011,6
3.97,02-05-2023 04:25,-74.00244133,40.76615339,-74.00091173,40.77315872,5
6.62,29-04-2023 03:20,-73.99655207,40.75747981,-73.9875168,40.74262235,6
8.31,26-08-2023 05:10,-74.00363132,40.74291638,-73.9990468,40.77114686,4
8.14,01-07-2023 10:09,-73.95276564,40.73234124,-73.97087183,40.74827054,6
7.2,20-05-2023 11:04,-73.99328624,40.72728319,-73.96361133,40.73607146,1
8.61,09-01-2023 09:52,-73.98336614,40.75690078,-73.95697406,40.73561553,3
5.69,09-11-2023 12:45,-73.95608329,40.76647803,-73.95836109,40.75406007,5
11.81,03-10-2023 06:02,-73.9693607,40.75863426,-74.0040474,40.72474062,3
10.68,01-09-2023 21:50,-73.97291775,40.75181813,-74.00245956,40.77580337,3
5.9,11-11-2023 03:33,-73.96766621,40.72251707,-73.95541969,40.73628781,3
10.42,17-08-2023 18:49,-73.96027066,40.77810933,-73.95937293,40.74013749,5
11.21,11-03-2023 00:20,-73.95733984,40.76792285,-73.98237731,40.73399809,2
7.01,28-03-2023 21:38,-73.97144162,40.73756932,-73.98419687,40.72018048,4
7.34,16-01-2023 01:43,-73.95659956,40.77879822,-73.97683202,40.76155301,4
4.67,02-10-2023 02:21,-73.97787615,40.7561129,-73.97420185,40.75543317,6
5.46,23-12-2023 22:21,-73.99336255,40.75494536,-73.99474701,40.76857867,5
12.18,06-01-2023 09:30,-73.9571954,40.76488439,-73.98577549,40.72246065,1
4.47,20-01-2023 04:11,-73.97751163,40.76870619,-73.97281842,40.77571934,4
11.48,02-12-2023 08:59,-73.95563174,40.75938872,-73.99762396,40.73985322,4
16.3,26-08-2023 21:16,-74.00758993,40.72768574,-73.95007001,40.77478419,3
6.22,28-01-2023 04:47,-73.98614905,40.74029605,-73.99302363,40.72642789,5
8.17,07-09-2023 10:09,-73.9531317,40.77568502,-73.97685508,40.76463523,6
8.66,20-01-2023 04:55,-73.99502099,40.73347694,-73.97675042,40.75476149,6
7.43,04-11-2023 16:00,-73.95350783,40.74233002,-73.98291089,40.74149147,2
10.23,26-09-2023 09:02,-73.95276585,40.74592461,-73.99550739,40.72474854,5
6.53,02-11-2023 06:37,-73.95707146,40.7463643,-73.97607882,40.75628419,5
11.33,05-12-2023 21:13,-73.97617992,40.75677637,-74.00453914,40.72158639,4
8.39,31-08-2023 13:12,-73.97118363,40.77658455,-73.98678443,40.75007693,3
9.96,28-12-2023 14:51,-73.95782298,40.73444156,-73.99654487,40.75625251,5
12.7,23-06-2023 09:31,-73.96344618,40.72729008,-74.00254933,40.76395142,2
13.3,14-10-2023 20:26,-73.97219437,40.73184823,-73.95447102,40.77948008,3
10.92,04-05-2023 04:49,-73.95106444,40.77321549,-73.96800343,40.73560562,3
10.2,07-08-2023 21:10,-73.9688594,40.75874865,-73.99987027,40.73934339,2
3.78,26-04-2023 17:41,-73.95147108,40.73715441,-73.95303625,40.74046872,2
5.99,15-10-2023 11:37,-74.00655669,40.76895682,-73.99704047,40.76389496,6
4.2,08-07-2023 04:22,-74.00166238,40.7716822,-73.9958632,40.77590916,2
7.06,15-03-2023 05:08,-73.98291247,40.77079086,-74.00200378,40.77845942,5
7.46,06-08-2023 13:56,-73.98690723,40.77513559,-73.96632881,40.77674868,6
11.51,31-08-2023 07:20,-73.96303591,40.73513446,-73.97574747,40.77276298,3
6.27,10-10-2023 04:06,-74.00036316,40.76530252,-74.00650493,40.77945864,6
10.98,29-12-2023 17:55,-73.95143429,40.74763237,-74.008482,40.74255674,3
6.66,25-03-2023 04:29,-73.99109605,40.77051991,-73.97804043,40.77689928,1
5.89,12-08-2023 23:01,-73.98426458,40.76370944,-73.97090813,40.7656612,1
12.53,02-06-2023 22:48,-73.9935153,40.76658685,-73.96062758,40.73010759,1
10.63,01-07-2023 05:49,-73.97523818,40.75936971,-73.98130362,40.72272791,6
8.78,25-03-2023 12:48,-74.00648228,40.73064573,-73.96940817,40.73286904,5
8.33,31-08-2023 08:38,-74.00101935,40.75270162,-73.96598066,40.76672507,6
6.79,31-01-2023 12:52,-73.96525214,40.77908018,-73.97321684,40.75790181,5
11.88,05-12-2023 11:39,-73.99880996,40.77624328,-73.98886702,40.73346138,2
10.85,26-05-2023 18:32,-73.99586913,40.72259042,-74.00208627,40.76451529,5
5.13,05-09-2023 11:22,-73.96242107,40.72988889,-73.97114769,40.72847933,3
14.16,23-03-2023 01:41,-74.00440193,40.72790373,-73.96387822,40.76931048,3
5.48,04-02-2023 02:26,-73.98375157,40.76355879,-73.99861037,40.76764966,6
8.39,10-08-2023 11:37,-74.0086162,40.76906712,-73.980308,40.77835456,4
5.16,25-05-2023 08:14,-73.98919156,40.73281068,-73.98616528,40.72901677,4
10.4,23-07-2023 08:22,-73.96806112,40.75035116,-73.99765782,40.77439678,5
8.49,10-02-2023 03:45,-74.0045938,40.77044218,-73.99528121,40.74046616,6
10.5,13-11-2023 15:02,-73.95669992,40.76396809,-73.99573955,40.74496359,6
7.4,13-07-2023 10:38,-73.95543006,40.75253423,-73.98486414,40.7481067,4
6.79,17-10-2023 08:51,-74.00370058,40.75542086,-73.98657228,40.75761424,5
9.51,20-12-2023 19:56,-73.95055605,40.75050163,-73.97674928,40.7796858,2
6.8,29-03-2023 15:41,-73.99214823,40.73785291,-74.00440736,40.75599753,2
9.41,30-09-2023 22:15,-74.0049539,40.75390132,-73.97512498,40.77560295,4
8.08,07-02-2023 07:13,-74.00969597,40.76133312,-74.00868923,40.73530169,5
8.76,09-10-2023 04:29,-73.98548863,40.77239937,-73.99455749,40.7439047,4
5.2,18-12-2023 16:42,-73.9722114,40.75817748,-73.97987172,40.75026997,3
8.62,08-07-2023 21:47,-73.99006925,40.76566729,-73.96878382,40.73937412,5
11.97,30-04-2023 23:24,-73.95979696,40.7296043,-73.96372406,40.77861203,1
9.46,16-05-2023 17:41,-73.96700362,40.74769345,-74.00786632,40.76354101,3
9.13,07-10-2023 19:02,-73.98899031,40.7205599,-73.97775079,40.74873288,5
9.89,07-05-2023 14:26,-73.96594142,40.73480073,-73.9887338,40.76507828,4
7.44,20-03-2023 12:35,-73.95357074,40.7635877,-73.96830546,40.74804655,6
15.06,26-01-2023 09:37,-74.00441424,40.7795086,-73.99297321,40.72103352,4
10.05,14-01-2023 15:09,-73.99163376,40.72595069,-73.96537658,40.7525916,4
5.76,23-03-2023 08:20,-73.98220044,40.74408966,-73.97386579,40.75751111,5
6.98,16-04-2023 06:25,-73.98012059,40.76800426,-73.96261966,40.77887245,4
7.85,27-02-2023 06:08,-73.97746826,40.73224214,-73.95093636,40.72244757,5
9.02,05-04-2023 02:45,-73.99196239,40.7533051,-73.95548484,40.75072582,5
10.23,23-12-2023 03:20,-73.96996442,40.76398428,-73.97440259,40.72588929,4
10.19,22-08-2023 09:51,-73.97129493,40.75695913,-73.95637427,40.72893975,2
10.5,22-04-2023 19:27,-73.97533071,40.73128148,-74.00081461,40.7566278,2
5.79,22-04-2023 09:33,-74.0031743,40.74132307,-74.00741789,40.73389406,3
3.6,08-05-2023 01:46,-73.98138193,40.76702751,-73.97801201,40.76495045,5
9.34,30-05-2023 17:23,-73.98862639,40.75325359,-73.95153781,40.75085192,4
5.81,12-12-2023 21:47,-73.98053769,40.72031378,-73.96741581,40.73309277,6
10.44,17-06-2023 09:51,-73.95468801,40.76565945,-73.99169146,40.7496275,4
4.61,29-01-2023 15:29,-73.98116812,40.72211868,-73.96987372,40.7200529,4
4.73,04-12-2023 17:55,-74.00916115,40.76474403,-74.00760554,40.7717644,2
5.96,23-01-2023 21:05,-73.9836698,40.73214883,-73.98176282,40.7207607,1
15.13,23-01-2023 11:56,-73.96076111,40.77748441,-73.99576466,40.72042059,6
9.84,10-05-2023 14:11,-73.96319634,40.74207645,-74.00704811,40.75669024,5
11.76,25-04-2023 21:26,-73.9791966,40.7396159,-73.99500538,40.77841126,3
13.11,05-05-2023 19:56,-73.99501386,40.72893328,-73.96665237,40.77135601,3
4.41,28-11-2023 01:57,-73.98209468,40.73833625,-73.97692867,40.73512113,3
12.1,19-07-2023 01:26,-73.97617787,40.77259905,-74.00859391,40.73180001,5
10.5,08-07-2023 00:38,-73.95000771,40.77978006,-73.98541573,40.75756673,5
9.54,05-06-2023 09:22,-73.97134931,40.74209857,-73.96486973,40.76935826,3
6.55,21-02-2023 19:47,-73.9683441,40.74691664,-73.95272372,40.74172472,3
8.27,19-03-2023 10:29,-73.98051275,40.76332426,-73.95753855,40.74594128,4
11.87,22-06-2023 00:17,-73.98873063,40.77317175,-74.00990881,40.72692937,6
11.48,28-09-2023 10:37,-73.96122282,40.75558266,-73.99687788,40.72916959,1
7.5,14-02-2023 23:39,-73.98030406,40.74349154,-73.99753579,40.7541011,2
9.12,09-07-2023 16:58,-73.95031859,40.74475731,-73.98521432,40.72615937,5
9.7,18-02-2023 23:47,-73.98257277,40.76173709,-73.97125473,40.73212277,1
5.97,15-07-2023 11:28,-74.00591998,40.7201931,-74.00081586,40.73408062,3
5.77,03-10-2023 06:03,-73.96904531,40.75717536,-73.95505928,40.74663547,6
9.72,24-03-2023 11:11,-74.00720151,40.74132958,-73.96337299,40.72273672,3
6.87,28-08-2023 07:37,-73.9949699,40.76765184,-73.98484008,40.74998626,3
12.6,21-02-2023 00:22,-73.9887757,40.72557944,-73.97496039,40.77572046,3
9.16,07-01-2023 13:00,-73.96563098,40.75529214,-73.97749188,40.72146782,4
5.42,27-09-2023 18:11,-73.98034584,40.74885837,-73.9750662,40.75785909,5
10.44,02-06-2023 04:19,-74.00828124,40.75853953,-73.95839308,40.77015054,3
8.23,15-01-2023 13:32,-73.97298901,40.72389122,-73.99799282,40.73874765,3
8.94,16-12-2023 23:59,-73.98531383,40.75479903,-73.96897716,40.72789111,5
12.32,29-12-2023 10:33,-73.95468993,40.75368908,-74.00357803,40.72260039,2
4.26,31-05-2023 20:45,-73.98002626,40.75363961,-73.98245016,40.75863418,4
4.5,16-10-2023 21:04,-73.96746149,40.75620926,-73.97184967,40.75313406,4
9.54,20-02-2023 18:09,-73.99686789,40.76058808,-74.0092499,40.7337577,1
9.46,05-02-2023 02:53,-73.96434159,40.76829934,-74.00351602,40.76989704,4
10.28,26-09-2023 04:18,-73.96674268,40.73618924,-74.00452399,40.76413038,1
11.34,15-04-2023 00:00,-73.9557551,40.76950296,-73.98751844,40.73658573,2
9.86,28-12-2023 01:06,-74.0079707,40.74989534,-73.97267946,40.76520178,5
8.21,29-09-2023 18:06,-73.98314996,40.7246235,-73.9502421,40.73469965,3
11.65,11-11-2023 20:52,-73.96925068,40.72351306,-73.99475527,40.76051605,6
4.97,15-07-2023 14:35,-74.00429017,40.7400543,-74.00184243,40.7271127,1
5.43,04-08-2023 15:29,-73.98536376,40.76709382,-73.98511424,40.76153437,6
11.7,18-04-2023 12:15,-73.9534712,40.76246086,-74.00124147,40.73432647,6
8.61,27-02-2023 20:21,-73.98384393,40.7673169,-74.00852733,40.75434816,4
8.26,04-10-2023 12:13,-73.95087571,40.75103614,-73.97616246,40.73034783,6
12.07,17-03-2023 22:37,-74.00658966,40.74641194,-73.95722565,40.76355802,3
5.18,27-06-2023 08:54,-73.96693021,40.72884715,-73.95834899,40.72365277,2
7.39,17-02-2023 14:32,-73.97513903,40.73969157,-74.00395269,40.72992507,5
